#! FIELDS time phi omega psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_omega -pi
#! SET max_omega pi
#! SET min_psi -pi
#! SET max_psi pi
 18368.000000 -0.942767 -0.642882 2.997364
 18369.000000 -1.664997 0.017778 -2.944044
 18370.000000 -1.751554 0.110237 2.930362
 18371.000000 -1.587727 -0.100510 3.097174
 18372.000000 -1.396397 -0.144469 -2.742046
 18373.000000 -1.322840 -0.265377 2.844532
 18374.000000 -1.134448 -0.237000 2.874648
 18375.000000 -0.967413 -0.291441 2.892346
 18376.000000 -1.425309 -0.021548 -2.999521
 18377.000000 -1.681019 -0.069795 -3.126817
 18378.000000 -1.631019 0.006964 -3.036377
 18379.000000 -1.108307 -0.366076 2.993563
 18380.000000 -1.119788 -0.348508 3.136088
 18381.000000 -1.338950 -0.030498 2.878088
 18382.000000 -1.570200 -0.098730 -3.058607
 18383.000000 -0.920920 -0.449444 2.900822
 18384.000000 -1.065376 -0.316381 2.894148
 18385.000000 -1.280086 -0.262379 3.069319
 18386.000000 -1.579863 0.159827 -2.985678
 18387.000000 -1.397787 -0.214642 3.020114
 18388.000000 -1.459641 -0.008225 2.977443
 18389.000000 -1.081128 -0.220553 2.757690
 18390.000000 -1.178851 -0.276177 3.081270
 18391.000000 -1.182670 -0.301908 2.886368
 18392.000000 -1.693672 -0.069817 -2.940838
 18393.000000 -1.221820 -0.240428 2.805862
 18394.000000 -1.312537 -0.259266 2.712442
 18395.000000 -1.302837 -0.286647 -2.957108
 18396.000000 -0.909726 -0.458473 2.696177
 18397.000000 -1.298975 -0.142540 -3.104392
 18398.000000 -1.663608 0.114666 -3.039036
 18399.000000 -1.151141 -0.247589 2.572400
 18400.000000 -1.239606 0.058018 2.657581
 18401.000000 -1.383768 -0.049215 3.042208
 18402.000000 -1.517714 0.182417 3.100810
 18403.000000 -1.478571 -0.096539 3.097578
 18404.000000 -1.680754 0.321152 3.030793
 18405.000000 -1.270849 -0.386656 3.025561
 18406.000000 -1.008247 -0.427362 3.132459
 18407.000000 -1.512707 0.011234 3.064151
 18408.000000 -1.181309 -0.322849 2.987494
 18409.000000 -0.888696 -0.440245 2.948597
 18410.000000 -1.304406 -0.216743 -2.907949
 18411.000000 -0.868708 -0.622840 3.103617
 18412.000000 -1.946002 -0.032978 -2.727184
 18413.000000 -1.101991 -0.179894 2.948367
 18414.000000 -1.304870 -0.049269 2.979849
 18415.000000 -1.187928 -0.418595 3.066185
 18416.000000 -1.680242 -0.006579 3.103398
 18417.000000 -1.545259 -0.247391 3.018889
 18418.000000 -0.679956 -0.607514 2.849324
 18419.000000 -1.506772 -0.259009 3.070765
 18420.000000 -0.842637 -0.423271 2.847842
 18421.000000 -1.372867 -0.359265 3.041023
 18422.000000 -1.623096 0.067806 2.848205
 18423.000000 -1.669277 0.014409 -2.543853
 18424.000000 -0.958281 -0.457275 2.782992
 18425.000000 -1.118108 -0.170795 2.874577
 18426.000000 -0.857076 -0.575553 2.892495
 18427.000000 -1.123208 -0.367270 2.761930
 18428.000000 -1.067449 -0.381437 2.745015
 18429.000000 -2.146701 0.352519 -3.119182
 18430.000000 -0.859586 -0.439524 2.946807
 18431.000000 -1.868235 0.335413 3.082025
 18432.000000 -1.417719 -0.102176 -2.990040
 18433.000000 -0.871928 -0.498686 2.759211
 18434.000000 -1.092004 -0.065791 2.989991
 18435.000000 -1.606725 -0.089278 -3.091364
 18436.000000 -1.080393 -0.578871 3.132678
 18437.000000 -1.087452 -0.493487 -3.028813
 18438.000000 -1.298880 -0.396442 3.100609
 18439.000000 -1.454710 -0.058795 2.977877
 18440.000000 -0.941993 -0.375715 2.807531
 18441.000000 -0.899590 -0.581914 2.763824
 18442.000000 -1.222755 -0.129217 3.052435
 18443.000000 -0.957047 -0.391376 2.848881
 18444.000000 -1.064596 -0.255657 2.641784
 18445.000000 -1.684403 0.176968 -2.837944
 18446.000000 -1.387113 -0.074742 -3.127425
 18447.000000 -1.310183 0.009701 2.979995
 18448.000000 -1.059619 -0.316791 3.109176
 18449.000000 -1.382926 -0.144915 2.970125
 18450.000000 -1.037726 -0.234862 2.900932
 18451.000000 -1.179498 -0.301498 3.032840
 18452.000000 -1.487042 -0.055418 2.807799
 18453.000000 -1.238526 -0.167742 2.846318
 18454.000000 -1.077475 -0.315616 2.798113
 18455.000000 -0.917373 -0.601884 3.036974
 18456.000000 -1.518211 -0.121581 2.834690
 18457.000000 -1.246596 -0.167268 2.822725
 18458.000000 -1.026706 -0.318347 2.695219
 18459.000000 -1.358921 -0.118065 -2.999118
 18460.000000 -1.058868 -0.376700 2.926447
 18461.000000 -1.141440 -0.440365 3.087575
 18462.000000 -1.297588 -0.271876 3.013393
 18463.000000 -0.904863 -0.412771 2.954714
 18464.000000 -1.209288 -0.051158 2.660243
 18465.000000 -1.432875 -0.229589 -3.013242
 18466.000000 -1.225090 -0.218498 3.002082
 18467.000000 -0.881105 -0.418752 2.697826
 18468.000000 -0.986603 -0.434629 2.847792
 18469.000000 -1.325108 0.019483 -3.087041
 18470.000000 -1.300155 -0.062773 -3.075304
 18471.000000 -1.099612 -0.388477 -3.111692
 18472.000000 -1.162453 -0.181452 2.853108
 18473.000000 -1.299323 -0.204814 2.812967
 18474.000000 -1.481508 -0.014761 2.880112
 18475.000000 -1.131254 -0.177472 2.839724
 18476.000000 -0.990326 -0.574172 3.074210
 18477.000000 -1.323292 0.043073 2.955684
 18478.000000 -1.116078 -0.151456 2.666734
 18479.000000 -1.104146 -0.210355 2.853790
 18480.000000 -1.458671 0.020673 -3.069898
 18481.000000 -0.997809 -0.481287 2.946202
 18482.000000 -1.157330 -0.297043 3.102285
 18483.000000 -0.967754 -0.502662 2.840973
 18484.000000 -1.168474 -0.446490 2.948786
 18485.000000 -1.148966 -0.331597 3.036074
 18486.000000 -1.358349 -0.130499 3.034569
 18487.000000 -1.641627 0.065500 3.102219
 18488.000000 -1.157467 -0.071127 2.688184
 18489.000000 -1.336690 -0.199094 3.006724
 18490.000000 -1.148165 -0.045253 2.808740
 18491.000000 -1.237587 -0.313178 3.046344
 18492.000000 -0.954070 -0.443876 2.864533
 18493.000000 -1.808005 0.145859 3.000214
 18494.000000 -1.290143 0.064728 2.704816
 18495.000000 -1.021454 -0.372034 2.974271
 18496.000000 -1.016110 -0.416561 2.835476
 18497.000000 -1.249492 -0.103198 2.785396
 18498.000000 -1.015149 -0.407139 3.025751
 18499.000000 -1.427920 0.001611 -2.933827
 18500.000000 -1.531911 -0.101140 3.016507
 18501.000000 -1.466154 -0.151127 3.022878
 18502.000000 -1.114184 -0.318949 3.109093
 18503.000000 -1.038200 -0.429950 2.920667
 18504.000000 -1.292181 -0.154730 -3.062240
 18505.000000 -0.992146 -0.386280 2.923094
 18506.000000 -1.348762 -0.155382 3.140127
 18507.000000 -1.284570 -0.127857 2.929917
 18508.000000 -1.144658 -0.064400 3.008445
 18509.000000 -1.108028 -0.416226 2.966468
 18510.000000 -0.912248 -0.559677 3.005389
 18511.000000 -0.890524 -0.451290 2.945503
 18512.000000 -1.248606 -0.234952 3.051374
 18513.000000 -1.159238 -0.378719 2.943702
 18514.000000 -1.092903 -0.107482 2.855287
 18515.000000 -1.377184 0.083156 3.026332
 18516.000000 -1.187090 -0.245191 3.036413
 18517.000000 -1.066704 -0.332277 2.876077
 18518.000000 -1.150037 -0.195852 2.563907
 18519.000000 -1.604973 -0.126655 -3.112685
 18520.000000 -1.711460 0.263815 3.136806
 18521.000000 -1.421908 -0.006605 2.836857
 18522.000000 -1.040224 -0.237909 2.954095
 18523.000000 -1.481181 -0.144304 -3.121842
 18524.000000 -1.199367 -0.196176 2.777440
 18525.000000 -1.604846 0.241111 -2.871619
 18526.000000 -1.378188 -0.040511 2.887015
 18527.000000 -1.312678 -0.487176 -3.139812
 18528.000000 -1.823540 -0.007303 3.113913
 18529.000000 -0.986446 -0.560318 2.920449
 18530.000000 -0.917040 -0.604450 3.064187
 18531.000000 -1.177226 -0.145305 2.988751
 18532.000000 -1.184100 -0.109789 3.042711
 18533.000000 -1.172030 -0.088639 3.124352
 18534.000000 -1.414153 -0.040467 2.893506
 18535.000000 -1.123832 -0.432043 2.931262
 18536.000000 -1.783362 0.333781 3.023275
 18537.000000 -1.235102 -0.173394 2.601641
 18538.000000 -1.175686 -0.366453 3.059253
 18539.000000 -1.124540 -0.379372 3.109713
 18540.000000 -1.215368 -0.255452 2.945655
 18541.000000 -1.423044 -0.278690 2.820112
 18542.000000 -1.073088 -0.438493 2.837577
 18543.000000 -1.302314 -0.468519 -3.132683
 18544.000000 -1.703736 0.490248 -3.111100
 18545.000000 -0.983412 -0.311785 2.867945
 18546.000000 -1.174111 -0.258580 3.042866
 18547.000000 -0.851028 -0.476319 -3.114901
 18548.000000 -1.152347 -0.367338 3.043533
 18549.000000 -0.673798 -0.483554 3.071786
 18550.000000 -1.162199 -0.004982 2.852822
 18551.000000 -1.386711 -0.198367 2.872530
 18552.000000 -1.534819 -0.102241 3.121414
 18553.000000 -1.166846 -0.359371 2.972041
 18554.000000 -1.048779 -0.537156 2.968392
 18555.000000 -1.478378 -0.000430 3.056716
 18556.000000 -1.401267 -0.181968 2.936515
 18557.000000 -1.488455 -0.055675 -2.886188
 18558.000000 -1.691238 0.113892 -3.070182
 18559.000000 -1.365271 -0.090590 3.077805
 18560.000000 -1.044827 -0.473596 2.442484
 18561.000000 -1.377288 -0.046620 2.845470
 18562.000000 -1.301109 0.087129 3.114092
 18563.000000 -1.395006 -0.085863 3.073611
 18564.000000 -1.078451 -0.289650 2.510701
 18565.000000 -1.033579 -0.335401 2.784574
 18566.000000 -1.032032 -0.244243 2.812038
 18567.000000 -1.139166 -0.331987 2.918430
 18568.000000 -1.190383 -0.376226 2.948705
 18569.000000 -0.943574 -0.398186 2.832869
 18570.000000 -1.566549 0.022892 -3.135261
 18571.000000 -1.388221 -0.067987 2.899622
 18572.000000 -1.300652 -0.206512 2.924828
 18573.000000 -0.964974 -0.392902 2.811315
 18574.000000 -1.073626 -0.225908 2.738071
 18575.000000 -1.096898 -0.346211 2.808932
 18576.000000 -1.087352 -0.265245 2.955743
 18577.000000 -1.301250 -0.290290 2.896786
 18578.000000 -1.005524 -0.584959 3.020923
 18579.000000 -1.218824 -0.179636 2.837876
 18580.000000 -1.281143 0.286753 2.621259
 18581.000000 -1.272467 -0.305512 -3.019746
 18582.000000 -1.114555 -0.261610 2.965152
 18583.000000 -1.056137 -0.220017 2.894281
 18584.000000 -1.215720 -0.284795 2.720767
 18585.000000 -1.111078 -0.132504 2.725962
 18586.000000 -1.131413 -0.335131 3.003958
 18587.000000 -1.242877 -0.295127 2.977047
 18588.000000 -1.058483 -0.478958 2.947933
 18589.000000 -1.011563 -0.494903 -3.057855
 18590.000000 -1.476449 0.091953 3.059800
 18591.000000 -1.302293 -0.072251 2.783818
 18592.000000 -1.342212 -0.449746 -3.080877
 18593.000000 -1.188937 -0.498887 -3.137640
 18594.000000 -1.047259 -0.178201 2.984753
 18595.000000 -1.085406 -0.406705 2.862538
 18596.000000 -1.159945 -0.154271 2.596140
 18597.000000 -1.182259 -0.159945 2.806602
 18598.000000 -1.042179 -0.614925 3.024913
 18599.000000 -1.688261 0.150815 -3.044680
 18600.000000 -1.808919 0.126420 -2.987547
 18601.000000 -1.153662 -0.489512 2.868786
 18602.000000 -1.155108 -0.177044 2.662704
 18603.000000 -1.178265 -0.183112 2.840833
 18604.000000 -1.339816 0.018263 2.565903
 18605.000000 -1.526362 0.154551 2.749443
 18606.000000 -0.761111 -0.752212 2.547538
 18607.000000 -1.002391 -0.432262 2.626983
 18608.000000 -1.126683 -0.333180 3.002669
 18609.000000 -1.864189 0.193488 -2.979654
 18610.000000 -1.987208 0.429477 -2.937553
 18611.000000 -1.084554 -0.403056 2.828564
 18612.000000 -1.015994 -0.393882 2.983801
 18613.000000 -1.082101 -0.389618 2.809888
 18614.000000 -1.128472 -0.256886 2.916705
 18615.000000 -1.238109 -0.211906 2.773044
 18616.000000 -1.201148 -0.145168 2.906065
 18617.000000 -1.287503 -0.296542 3.092586
 18618.000000 -1.172943 -0.070527 3.086971
 18619.000000 -0.795621 -0.299854 2.664945
 18620.000000 -1.636402 0.038458 3.086970
 18621.000000 -1.164069 -0.416894 2.617760
 18622.000000 -0.973339 -0.508062 3.085567
 18623.000000 -0.978537 -0.474353 2.920821
 18624.000000 -1.143952 -0.145996 2.988973
 18625.000000 -0.858565 -0.340349 2.932493
 18626.000000 -1.620748 0.031484 3.102898
 18627.000000 -1.146841 -0.210450 2.826211
 18628.000000 -1.195798 -0.240108 3.041423
 18629.000000 -1.163569 -0.291746 3.036304
 18630.000000 -1.563610 -0.064363 3.013792
 18631.000000 -0.894391 -0.414285 2.715202
 18632.000000 -0.946445 -0.288121 2.919015
 18633.000000 -1.338135 -0.195089 -3.101129
 18634.000000 -1.215328 -0.392658 3.052690
 18635.000000 -0.991688 -0.212355 2.931747
 18636.000000 -0.983645 -0.619841 2.837302
 18637.000000 -1.817639 0.122517 -2.894372
 18638.000000 -1.227931 -0.150634 2.849417
 18639.000000 -1.268169 -0.020157 3.048637
 18640.000000 -1.189198 -0.222858 3.062606
 18641.000000 -0.724263 -0.457364 2.841859
 18642.000000 -1.989835 0.434837 -2.931860
 18643.000000 -1.433866 -0.151712 2.935166
 18644.000000 -1.404469 -0.099646 3.100513
 18645.000000 -1.075511 -0.370823 3.047057
 18646.000000 -1.210049 -0.300382 2.970698
 18647.000000 -1.213404 -0.339921 2.967999
 18648.000000 -0.844617 -0.419177 2.789450
 18649.000000 -1.509196 -0.087752 2.966692
 18650.000000 -1.116855 -0.403762 3.021945
 18651.000000 -1.130655 -0.343137 2.872806
 18652.000000 -1.131026 -0.347116 2.946714
 18653.000000 -1.451064 0.004339 -3.090514
 18654.000000 -1.919389 0.182998 -2.984805
 18655.000000 -1.515596 0.037118 -3.034038
 18656.000000 -1.253024 -0.078403 2.776238
 18657.000000 -1.285748 -0.077142 3.105979
 18658.000000 -1.083228 -0.436610 3.036171
 18659.000000 -1.201045 0.017548 3.003047
 18660.000000 -1.145349 -0.250493 3.095136
 18661.000000 -1.061092 -0.525074 2.785905
 18662.000000 -1.023459 -0.686845 -3.087166
 18663.000000 -1.092571 -0.256487 2.857204
 18664.000000 -1.045149 -0.253453 2.916859
 18665.000000 -1.214301 -0.122981 2.919230
 18666.000000 -1.591819 -0.037164 2.968599
 18667.000000 -1.038767 -0.195884 2.889593
 18668.000000 -0.912238 -0.680258 2.763743
 18669.000000 -1.039029 -0.528246 3.111306
 18670.000000 -1.083291 -0.340364 2.793061
 18671.000000 -1.048709 -0.479997 2.779014
 18672.000000 -1.109162 -0.263422 2.849800
 18673.000000 -0.821088 -0.367486 2.807557
 18674.000000 -1.134679 -0.371807 3.094858
 18675.000000 -1.245999 -0.001310 2.957446
 18676.000000 -1.464216 -0.059653 3.106457
 18677.000000 -0.980433 -0.324458 3.010753
 18678.000000 -0.994559 -0.391096 2.809345
 18679.000000 -1.063489 -0.278002 2.976247
 18680.000000 -1.361447 -0.265599 2.851151
 18681.000000 -1.438709 -0.132808 3.027984
 18682.000000 -1.120045 -0.312906 2.761418
 18683.000000 -1.541360 -0.251874 -3.022252
 18684.000000 -1.163264 -0.286147 3.038156
 18685.000000 -1.519423 -0.189407 2.982040
 18686.000000 -0.987767 -0.529444 3.059300
 18687.000000 -0.934770 -0.336482 2.779627
 18688.000000 -0.979737 -0.284048 2.788610
 18689.000000 -1.051851 -0.393295 3.098478
 18690.000000 -1.015837 -0.459073 -3.081666
 18691.000000 -1.595918 0.000627 3.086840
 18692.000000 -1.272247 -0.321755 2.844886
 18693.000000 -0.555874 -0.436599 2.960095
 18694.000000 -1.008995 -0.373200 2.852344
 18695.000000 -1.246709 -0.220442 3.138256
 18696.000000 -0.942383 -0.404804 2.782880
 18697.000000 -0.785828 -0.720070 -3.028357
 18698.000000 -1.062487 -0.244597 2.672701
 18699.000000 -1.439826 -0.428473 -2.947639
 18700.000000 -0.885315 -0.458838 2.754682
 18701.000000 -1.046658 -0.471556 3.019904
 18702.000000 -1.242584 -0.147214 3.102644
 18703.000000 -0.915675 -0.580825 3.101695
 18704.000000 -1.196246 -0.088169 3.099491
 18705.000000 -0.917781 -0.520515 3.128154
 18706.000000 -0.971388 -0.518165 2.913808
 18707.000000 -1.107672 -0.396706 2.990519
 18708.000000 -1.354885 0.048190 3.087308
 18709.000000 -0.893336 -0.375373 2.969849
 18710.000000 -0.954533 -0.313481 2.901141
 18711.000000 -1.262718 -0.406782 3.024239
 18712.000000 -1.259310 -0.046365 2.872754
 18713.000000 -0.880182 -0.411427 3.112144
 18714.000000 -1.157230 -0.282709 2.826667
 18715.000000 -0.943575 -0.383805 2.913487
 18716.000000 -1.117767 -0.145277 2.995978
 18717.000000 -1.173353 -0.169093 3.019923
 18718.000000 -1.353143 -0.179335 2.996462
 18719.000000 -1.807364 -0.000518 -2.933343
 18720.000000 -1.440410 0.281825 2.859633
 18721.000000 -1.523724 0.044072 -3.119959
 18722.000000 -0.986868 -0.195909 2.976926
 18723.000000 -1.180813 -0.246753 2.952408
 18724.000000 -0.937547 -0.481134 2.929061
 18725.000000 -1.091895 -0.564704 -3.027527
 18726.000000 -0.707249 -0.691723 2.753950
 18727.000000 -0.888184 -0.705541 -3.065415
 18728.000000 -1.755613 0.099817 -3.098056
 18729.000000 -1.521457 -0.008566 -3.085665
 18730.000000 -1.213167 -0.315994 2.783308
 18731.000000 -1.655026 -0.179245 2.847684
 18732.000000 -1.199534 -0.077180 2.964616
 18733.000000 -1.040956 -0.353981 2.993289
 18734.000000 -1.030874 -0.560930 3.030387
 18735.000000 -1.191633 -0.292483 3.033757
 18736.000000 -1.635035 0.156418 3.088284
 18737.000000 -1.410546 -0.058386 2.952726
 18738.000000 -0.986311 -0.492940 2.931572
 18739.000000 -1.009619 -0.582391 -3.138046
 18740.000000 -1.291958 -0.293754 -2.947850
 18741.000000 -1.171289 -0.384591 2.945480
 18742.000000 -1.069167 -0.238102 3.045977
 18743.000000 -1.445556 -0.239605 2.988917
 18744.000000 -0.987272 -0.344878 2.798859
 18745.000000 -1.241962 0.047657 2.894559
 18746.000000 -1.105357 -0.241664 2.923182
 18747.000000 -1.106355 -0.209208 2.970622
 18748.000000 -1.404631 -0.105154 3.047418
 18749.000000 -1.034485 -0.367929 2.909698
 18750.000000 -0.844229 -0.394309 2.838165
 18751.000000 -1.461838 -0.137987 2.926149
 18752.000000 -1.254927 -0.183662 3.053084
 18753.000000 -1.541791 -0.041110 -2.820722
 18754.000000 -1.280757 -0.213193 2.753165
 18755.000000 -1.155198 -0.182215 3.074801
 18756.000000 -1.609672 -0.029124 2.912772
 18757.000000 -0.881700 -0.631518 3.103745
 18758.000000 -1.262981 -0.150267 2.859900
 18759.000000 -1.160635 -0.352219 2.982931
 18760.000000 -0.893084 -0.395624 2.761876
 18761.000000 -1.694344 0.053377 -2.836404
 18762.000000 -1.422940 -0.252864 3.055832
 18763.000000 -1.414279 -0.072216 -3.126723
 18764.000000 -0.811605 -0.447070 2.803614
 18765.000000 -1.778424 0.166139 2.938693
 18766.000000 -1.069056 -0.203236 3.052260
 18767.000000 -0.953147 -0.731144 2.926994
 18768.000000 -1.150640 -0.466915 -3.021650
 18769.000000 -1.135523 -0.291778 3.096232
 18770.000000 -1.077536 -0.383688 2.999610
 18771.000000 -1.188845 -0.324036 2.898621
 18772.000000 -1.194405 -0.124631 2.721619
 18773.000000 -0.828505 -0.450799 2.956528
 18774.000000 -1.254579 -0.121007 2.917674
 18775.000000 -0.921238 -0.324558 2.923184
 18776.000000 -1.095133 -0.280553 3.001507
 18777.000000 -1.007157 -0.455999 2.895854
 18778.000000 -1.106172 -0.405369 -3.129808
 18779.000000 -1.617002 -0.186076 3.102544
 18780.000000 -1.473051 -0.029764 2.960760
 18781.000000 -1.102536 -0.515281 3.130959
 18782.000000 -1.332711 -0.130965 2.824652
 18783.000000 -1.473053 0.027191 2.973090
 18784.000000 -1.088870 -0.211458 2.945892
 18785.000000 -1.229670 -0.311991 2.814155
 18786.000000 -1.428479 -0.094621 3.016064
 18787.000000 -1.020154 -0.324041 -3.102318
 18788.000000 -1.018984 -0.408282 3.002648
 18789.000000 -0.961832 -0.479485 2.853276
 18790.000000 -1.197189 -0.216629 2.844996
 18791.000000 -1.329559 0.051298 2.839165
 18792.000000 -0.933529 -0.435774 2.923582
 18793.000000 -1.019671 -0.470380 2.980525
 18794.000000 -1.542326 -0.197839 2.793512
 18795.000000 -1.158566 -0.218144 2.903374
 18796.000000 -1.154667 -0.238637 2.955601
 18797.000000 -1.403219 -0.101056 2.994230
 18798.000000 -1.375260 -0.188669 -3.137292
 18799.000000 -1.259721 -0.403703 2.822506
 18800.000000 -1.302545 -0.240205 2.797194
 18801.000000 -1.226609 -0.115953 2.815802
 18802.000000 -1.268480 -0.292209 3.115415
 18803.000000 -1.287512 -0.525619 2.890389
 18804.000000 -1.087509 -0.292467 2.914783
 18805.000000 -1.113952 -0.129348 2.899898
 18806.000000 -1.303718 -0.340626 -3.137151
 18807.000000 -1.364085 -0.124921 2.934548
 18808.000000 -1.286762 -0.156174 3.006186
 18809.000000 -1.294320 -0.079785 2.635947
 18810.000000 -0.946338 -0.256974 2.831630
 18811.000000 -1.196146 -0.162585 -3.107293
 18812.000000 -1.568028 0.027166 3.042943
 18813.000000 -1.071160 -0.290053 2.988058
 18814.000000 -1.180423 -0.492906 3.107042
 18815.000000 -1.024060 -0.476736 2.630367
 18816.000000 -0.949420 -0.462964 2.839791
 18817.000000 -1.101490 -0.286381 2.895575
 18818.000000 -1.293057 -0.449231 3.133065
 18819.000000 -1.129716 -0.284891 3.092209
 18820.000000 -1.457579 0.009221 3.030107
 18821.000000 -1.689441 0.192808 -2.727414
 18822.000000 -1.453090 -0.276753 2.908458
 18823.000000 -0.981889 -0.431251 2.832698
 18824.000000 -1.002407 -0.480417 3.083114
 18825.000000 -1.262062 -0.198991 2.934728
 18826.000000 -1.466028 0.006831 2.984280
 18827.000000 -1.291084 -0.160641 2.842988
 18828.000000 -1.254061 -0.295044 2.987627
 18829.000000 -1.161872 -0.295850 2.884750
 18830.000000 -1.675129 0.108251 -2.951411
 18831.000000 -1.220961 -0.183855 2.934477
 18832.000000 -1.501168 -0.133023 2.880364
 18833.000000 -1.773903 0.356722 -3.122834
 18834.000000 -0.921235 -0.457360 2.760384
